store,Product ID,Product Title,Brand,Unit,Quantity Per Case,State,City,District,Units_Sold,Unit_Price,Revenue,Cost,Profit,Customer_Rating,In_Stock,Date
Store #101,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,California,Los Angeles,District A,16,5.55,88.8,48.96,39.84,4.7,True,2024-07-30
Store #102,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,San Francisco,District B,117,4.35,508.95,283.14,225.81,4.2,True,2024-03-05
Store #104,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Dallas,District C,106,6.48,686.88,390.08,296.8,3.9,True,2024-03-07
Store #109,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,California,San Diego,District A,96,5.5,528.0,358.08,169.92,4.3,True,2024-09-10
Store #106,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Washington,Seattle,District B,67,11.52,771.84,455.6,316.24,4.6,True,2024-05-29
Store #101,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,Los Angeles,District A,129,7.81,1007.49,584.37,423.12,4.0,True,2024-07-29
Store #104,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Dallas,District C,58,6.25,362.5,238.96,123.54,4.7,False,2024-10-10
Store #104,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Texas,Dallas,District C,121,8.87,1073.27,594.11,479.16,4.8,True,2024-08-13
Store #110,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Houston,District C,26,6.01,156.26,106.08,50.18,4.3,False,2024-06-02
Store #107,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Florida,Miami,District D,16,6.12,97.92,59.36,38.56,4.6,True,2024-08-15
Store #105,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,New York,New York,District A,94,4.69,440.86,302.68,138.18,4.7,True,2024-10-04
Store #105,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,New York,New York,District A,12,18.69,224.28,151.2,73.08,4.3,True,2024-04-20
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,104,4.17,433.68,299.52,134.16,4.1,True,2024-10-10
Store #109,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,San Diego,District A,137,2.72,372.64,258.93,113.71,4.4,True,2024-08-05
Store #104,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Dallas,District C,76,16.47,1251.72,867.16,384.56,3.9,True,2024-01-08
Store #109,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,San Diego,District A,106,6.19,656.14,387.96,268.18,4.1,True,2024-06-21
Store #110,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Houston,District C,83,4.52,375.16,224.1,151.06,4.1,True,2024-03-04
Store #108,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Illinois,Chicago,District B,7,4.47,31.29,21.77,9.52,4.4,True,2024-08-13
Store #104,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Dallas,District C,25,6.15,153.75,98.75,55.0,4.2,False,2024-01-30
Store #103,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Austin,District C,71,6.73,477.83,271.93,205.9,4.6,True,2024-05-21
Store #110,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Houston,District C,64,19.22,1230.08,683.52,546.56,4.6,True,2024-01-26
Store #110,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Houston,District C,63,7.64,481.32,316.26,165.06,4.1,True,2024-01-22
Store #106,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Washington,Seattle,District B,65,11.32,735.8,413.4,322.4,4.3,True,2024-01-23
Store #104,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Texas,Dallas,District C,100,5.46,546.0,356.0,190.0,3.9,True,2024-06-15
Store #105,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,New York,New York,District A,88,16.16,1422.08,858.88,563.2,5.0,True,2024-01-13
Store #106,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Washington,Seattle,District B,12,2.7,32.4,18.0,14.4,4.9,True,2024-05-30
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,59,4.11,242.49,152.22,90.27,4.7,True,2024-11-07
Store #110,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Texas,Houston,District C,60,8.39,503.4,321.0,182.4,4.6,True,2024-06-25
Store #102,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Francisco,District B,133,4.19,557.27,359.1,198.17,4.7,True,2024-04-24
Store #102,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,San Francisco,District B,125,11.67,1458.75,916.25,542.5,4.2,True,2024-01-27
Store #110,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Houston,District C,89,6.32,562.48,373.8,188.68,4.2,True,2024-05-04
Store #102,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,San Francisco,District B,118,8.69,1025.42,699.74,325.68,4.2,True,2024-05-03
Store #109,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Diego,District A,128,4.03,515.84,318.72,197.12,4.3,True,2024-07-04
Store #103,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Texas,Austin,District C,109,11.69,1274.21,828.4,445.81,4.5,True,2024-05-05
Store #106,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Washington,Seattle,District B,25,7.92,198.0,124.0,74.0,4.0,True,2024-03-01
Store #104,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Dallas,District C,8,15.46,123.68,75.76,47.92,4.7,True,2024-08-20
Store #108,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Illinois,Chicago,District B,37,8.8,325.6,219.78,105.82,3.8,True,2024-02-21
Store #102,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,San Francisco,District B,140,16.66,2332.4,1598.8,733.6,4.2,True,2024-09-20
Store #109,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,California,San Diego,District A,35,5.2,182.0,122.5,59.5,4.2,True,2024-05-30
Store #102,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,San Francisco,District B,23,8.69,199.87,120.52,79.35,4.3,True,2024-01-24
Store #108,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Illinois,Chicago,District B,79,8.71,688.09,451.09,237.0,4.7,True,2024-08-11
Store #110,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Texas,Houston,District C,43,11.94,513.42,328.09,185.33,4.2,True,2024-02-12
Store #107,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Florida,Miami,District D,50,8.0,400.0,255.5,144.5,4.9,False,2024-08-12
Store #105,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,New York,New York,District A,17,2.81,47.77,32.64,15.13,4.5,True,2024-06-23
Store #107,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Florida,Miami,District D,103,6.37,656.11,378.01,278.1,4.0,True,2024-06-14
Store #104,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Dallas,District C,76,6.34,481.84,309.32,172.52,3.9,True,2024-09-22
Store #102,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,San Francisco,District B,129,6.45,832.05,567.6,264.45,4.1,True,2024-05-20
Store #110,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Texas,Houston,District C,76,3.85,292.6,170.24,122.36,4.8,True,2024-04-28
Store #101,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,Los Angeles,District A,54,18.05,974.7,657.72,316.98,3.8,True,2024-01-21
Store #110,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Houston,District C,138,6.05,834.9,516.12,318.78,4.9,True,2024-08-15
Store #102,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,San Francisco,District B,131,2.72,356.32,242.35,113.97,5.0,True,2024-08-09
Store #102,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,San Francisco,District B,61,8.17,498.37,298.29,200.08,4.4,True,2024-02-10
Store #109,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,California,San Diego,District A,85,20.77,1765.45,980.9,784.55,3.9,True,2024-02-07
Store #109,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,San Diego,District A,14,8.35,116.9,75.32,41.58,4.1,True,2024-04-07
Store #104,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Dallas,District C,72,19.93,1434.96,893.52,541.44,4.0,True,2024-04-10
Store #103,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Texas,Austin,District C,27,5.53,149.31,101.25,48.06,4.7,False,2024-11-21
Store #102,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,San Francisco,District B,58,2.85,165.3,91.64,73.66,4.6,True,2024-10-12
Store #110,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Texas,Houston,District C,94,5.28,496.32,321.48,174.84,4.0,True,2024-11-22
Store #104,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Dallas,District C,129,6.48,835.92,539.22,296.7,4.5,True,2024-12-08
Store #105,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,New York,New York,District A,33,4.17,137.61,94.05,43.56,4.7,True,2024-04-22
Store #108,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Illinois,Chicago,District B,113,7.68,867.84,537.88,329.96,4.2,False,2024-05-06
Store #107,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,Florida,Miami,District D,128,8.78,1123.84,764.16,359.68,4.5,True,2024-03-06
Store #101,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,Los Angeles,District A,134,6.31,845.54,573.52,272.02,4.3,True,2024-05-17
Store #106,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Washington,Seattle,District B,86,6.43,552.98,371.52,181.46,4.3,True,2024-12-11
Store #101,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,Los Angeles,District A,61,6.39,389.79,262.3,127.49,4.2,True,2024-09-05
Store #110,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Houston,District C,57,16.44,937.08,530.67,406.41,5.0,True,2024-10-01
Store #103,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Austin,District C,10,19.85,198.5,109.8,88.7,4.3,True,2024-10-03
Store #106,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Washington,Seattle,District B,21,8.11,170.31,106.89,63.42,4.2,True,2024-10-10
Store #103,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Texas,Austin,District C,63,11.25,708.75,406.98,301.77,4.2,True,2024-07-21
Store #109,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,San Diego,District A,8,8.1,64.8,35.84,28.96,4.9,False,2024-05-07
Store #107,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Florida,Miami,District D,45,2.73,122.85,67.95,54.9,4.6,True,2024-01-22
Store #101,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,Los Angeles,District A,101,6.59,665.59,378.75,286.84,4.7,True,2024-03-04
Store #102,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Francisco,District B,134,4.08,546.72,363.14,183.58,4.3,False,2024-02-07
Store #109,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,San Diego,District A,29,19.44,563.76,377.0,186.76,4.0,True,2024-03-18
Store #105,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,New York,New York,District A,136,8.18,1112.48,662.32,450.16,4.4,False,2024-08-05
Store #110,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Houston,District C,79,2.77,218.83,127.98,90.85,4.3,True,2024-07-11
Store #105,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,New York,New York,District A,134,8.27,1108.18,612.38,495.8,4.4,True,2024-09-30
Store #106,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Washington,Seattle,District B,120,11.17,1340.4,933.6,406.8,4.3,True,2024-02-25
Store #106,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Washington,Seattle,District B,32,2.83,90.56,54.4,36.16,4.8,True,2024-10-15
Store #102,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,California,San Francisco,District B,58,11.91,690.78,430.94,259.84,4.1,True,2024-03-27
Store #110,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Houston,District C,64,2.67,170.88,106.88,64.0,4.3,True,2024-09-24
Store #103,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Austin,District C,109,4.66,507.94,299.75,208.19,4.1,True,2024-06-13
Store #108,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Illinois,Chicago,District B,85,12.02,1021.7,598.4,423.3,4.4,True,2024-09-12
Store #109,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,San Diego,District A,31,8.43,261.33,146.63,114.7,4.0,False,2024-02-11
Store #109,PID-1012,Organic Chia Seeds 500g,NutriFarm,Bag,12,California,San Diego,District A,47,8.23,386.81,263.2,123.61,3.9,True,2024-03-03
Store #108,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Illinois,Chicago,District B,139,15.97,2219.83,1470.62,749.21,4.5,True,2024-11-16
Store #105,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,New York,New York,District A,80,4.08,326.4,222.4,104.0,4.1,True,2024-08-10
Store #106,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Washington,Seattle,District B,47,18.31,860.57,540.97,319.6,4.0,True,2024-11-28
Store #106,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Washington,Seattle,District B,69,11.46,790.74,460.23,330.51,4.2,True,2024-11-05
Store #103,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Austin,District C,126,15.21,1916.46,1174.32,742.14,4.0,False,2024-09-25
Store #101,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,Los Angeles,District A,53,6.29,333.37,188.15,145.22,4.4,False,2024-12-25
Store #110,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Texas,Houston,District C,45,2.67,120.15,77.4,42.75,4.9,True,2024-10-31
Store #101,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,California,Los Angeles,District A,77,5.46,420.42,285.67,134.75,4.5,True,2024-05-20
Store #110,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Houston,District C,56,6.02,337.12,193.2,143.92,4.7,True,2024-05-10
Store #105,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,New York,New York,District A,37,19.55,723.35,461.39,261.96,4.7,True,2024-02-22
Store #110,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Houston,District C,126,18.44,2323.44,1278.9,1044.54,4.1,True,2024-05-21
Store #110,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Houston,District C,47,15.95,749.65,412.19,337.46,3.9,True,2024-03-14
Store #103,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Texas,Austin,District C,113,11.68,1319.84,791.0,528.84,4.4,False,2024-08-13
Store #109,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,California,San Diego,District A,103,6.42,661.26,398.61,262.65,4.8,True,2024-07-12
Store #102,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,San Francisco,District B,47,19.84,932.48,629.33,303.15,4.7,True,2024-04-19
Store #109,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,California,San Diego,District A,69,2.84,195.96,124.2,71.76,4.3,True,2024-09-07
Store #101,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,Los Angeles,District A,93,8.17,759.81,442.68,317.13,4.5,True,2024-08-26
Store #104,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Dallas,District C,50,6.56,328.0,229.5,98.5,4.0,True,2024-07-10
Store #104,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Dallas,District C,84,4.41,370.44,254.52,115.92,4.9,True,2024-10-27
Store #101,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,California,Los Angeles,District A,13,19.27,250.51,161.85,88.66,4.3,True,2024-05-19
Store #105,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,New York,New York,District A,19,6.8,129.2,87.02,42.18,4.8,True,2024-11-16
Store #110,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Texas,Houston,District C,130,19.34,2514.2,1665.3,848.9,4.6,True,2024-08-20
Store #102,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,California,San Francisco,District B,12,4.54,54.48,35.76,18.72,4.6,True,2024-07-08
Store #103,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Texas,Austin,District C,35,3.81,133.35,86.1,47.25,3.9,False,2024-08-02
Store #109,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,California,San Diego,District A,9,6.38,57.42,37.35,20.07,4.9,True,2024-04-09
Store #103,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Austin,District C,137,18.07,2475.59,1608.38,867.21,4.3,True,2024-07-06
Store #101,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,Los Angeles,District A,133,3.85,512.05,301.91,210.14,4.0,False,2024-04-08
Store #110,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,Texas,Houston,District C,134,5.24,702.16,452.92,249.24,4.8,True,2024-12-18
Store #105,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,New York,New York,District A,94,6.24,586.56,363.78,222.78,4.8,False,2024-10-14
Store #108,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Illinois,Chicago,District B,28,3.86,108.08,60.76,47.32,4.2,True,2024-02-29
Store #101,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,Los Angeles,District A,60,16.21,972.6,601.8,370.8,4.9,True,2024-01-06
Store #105,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,New York,New York,District A,53,20.48,1085.44,717.09,368.35,4.2,True,2024-11-24
Store #105,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,New York,New York,District A,40,16.09,643.6,394.0,249.6,4.8,True,2024-05-22
Store #104,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Texas,Dallas,District C,71,16.31,1158.01,683.02,474.99,4.4,True,2024-05-31
Store #106,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,Washington,Seattle,District B,120,20.65,2478.0,1618.8,859.2,4.0,True,2024-09-24
Store #110,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Houston,District C,58,6.6,382.8,235.48,147.32,4.6,True,2024-03-20
Store #105,PID-1004,Greek Yogurt Plain 450g,AlpineDairy,Tub,12,New York,New York,District A,133,5.32,707.56,468.16,239.4,4.1,True,2024-06-24
Store #104,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Dallas,District C,124,6.33,784.92,540.64,244.28,4.4,True,2024-04-21
Store #108,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,Illinois,Chicago,District B,87,15.79,1373.73,833.46,540.27,4.5,False,2024-08-27
Store #102,PID-1011,Matcha Green Tea Powder 100g,VitalityFoods,Tin,12,California,San Francisco,District B,7,19.31,135.17,84.0,51.17,4.2,True,2024-07-02
Store #103,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Austin,District C,46,7.96,366.16,211.6,154.56,3.8,True,2024-06-05
Store #108,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Illinois,Chicago,District B,116,19.43,2253.88,1400.12,853.76,4.1,True,2024-10-21
Store #110,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Houston,District C,107,7.83,837.81,583.15,254.66,4.9,True,2024-09-04
Store #109,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,California,San Diego,District A,114,4.1,467.4,323.76,143.64,4.3,False,2024-08-03
Store #109,PID-1003,Dark Roast Whole Bean 500g,PureBrew,Bag,6,California,San Diego,District A,139,15.51,2155.89,1499.81,656.08,4.7,True,2024-06-02
Store #106,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Washington,Seattle,District B,84,4.62,388.08,221.76,166.32,4.2,True,2024-02-16
Store #108,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Illinois,Chicago,District B,42,4.36,183.12,105.42,77.7,4.2,True,2024-12-03
Store #104,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Dallas,District C,67,6.07,406.69,257.28,149.41,4.7,False,2024-02-16
Store #103,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,Texas,Austin,District C,125,8.03,1003.75,611.25,392.5,4.1,True,2024-02-21
Store #107,PID-1008,Sparkling Spring Water 750ml,VitalityFoods,Bottle,12,Florida,Miami,District D,29,2.76,80.04,47.85,32.19,4.9,True,2024-05-04
Store #106,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Washington,Seattle,District B,113,6.55,740.15,466.69,273.46,4.2,True,2024-12-11
Store #110,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Texas,Houston,District C,50,4.61,230.5,139.5,91.0,4.2,True,2024-04-23
Store #110,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Houston,District C,24,19.27,462.48,264.0,198.48,4.0,True,2024-07-22
Store #107,PID-1002,Cold Brew Coffee 330ml,PureBrew,Bottle,24,Florida,Miami,District D,103,4.05,417.15,256.47,160.68,4.1,True,2024-06-22
Store #108,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Illinois,Chicago,District B,112,4.35,487.2,296.8,190.4,4.4,False,2024-05-13
Store #102,PID-1006,Organic Rolled Oats 1kg,HarvestGold,Bag,10,California,San Francisco,District B,30,8.11,243.3,148.5,94.8,4.8,True,2024-12-17
Store #103,PID-1010,Extra Virgin Olive Oil 750ml,GreenValley,Bottle,6,Texas,Austin,District C,103,19.34,1992.02,1099.01,893.01,4.6,True,2024-09-16
Store #107,PID-1001,Organic Almond Milk 1L,NutriFarm,Carton,12,Florida,Miami,District D,113,4.38,494.94,319.79,175.15,4.5,True,2024-06-04
Store #108,PID-1009,Raw Wildflower Honey 500g,GreenValley,Jar,12,Illinois,Chicago,District B,126,11.73,1477.98,1000.44,477.54,5.0,False,2024-07-09
Store #103,PID-1007,Grass-Fed Whole Milk 1 Gal,AlpineDairy,Jug,6,Texas,Austin,District C,103,6.52,671.56,376.98,294.58,3.8,True,2024-09-29
Store #110,PID-1005,Artisan Sourdough Loaf,HarvestGold,Pack,8,Texas,Houston,District C,136,6.69,909.84,599.76,310.08,4.3,False,2024-04-11
